time,date,hour,precip [mm/day],02GA016 
2611,2020-02-25,00:00:00.00,11.0522,0.0185794
2612,2020-02-26,00:00:00.00,3.01425,0.0416497
2613,2020-02-27,00:00:00.00,7.03324,0.063708
2614,2020-02-28,00:00:00.00,3.01425,0.0725169
2615,2020-02-29,00:00:00.00,5.02374,0.0741782
2616,2020-03-01,00:00:00.00,0,0.0726179
2617,2020-03-02,00:00:00.00,0,0.0697212
2618,2020-03-03,00:00:00.00,0,0.0627037
2619,2020-03-04,00:00:00.00,2.0095,0.0506277
2620,2020-03-05,00:00:00.00,0,0.0385687
2621,2020-03-06,00:00:00.00,3.01425,0.0299093
2622,2020-03-07,00:00:00.00,0,0.023503
2623,2020-03-08,00:00:00.00,0,0.0189083
2624,2020-03-09,00:00:00.00,0,0.0150459
2625,2020-03-10,00:00:00.00,15.4731,0.212919
2626,2020-03-11,00:00:00.00,4.21994,0.576453
2627,2020-03-12,00:00:00.00,0,0.731931
2628,2020-03-13,00:00:00.00,4.21994,0.729038
2629,2020-03-14,00:00:00.00,0,0.717734
2630,2020-03-15,00:00:00.00,0,0.675455
2631,2020-03-16,00:00:00.00,0,0.625428
2632,2020-03-17,00:00:00.00,1.00475,0.578223
2633,2020-03-18,00:00:00.00,0,0.532482
2634,2020-03-19,00:00:00.00,0.20095,0.489465
2635,2020-03-20,00:00:00.00,5.02374,0.576241
2636,2020-03-21,00:00:00.00,3.61709,1.09164
2637,2020-03-22,00:00:00.00,0,1.22159
2638,2020-03-23,00:00:00.00,5.02374,0.911317
2639,2020-03-24,00:00:00.00,4.42089,0.848244
2640,2020-03-25,00:00:00.00,0,0.833388
2641,2020-03-26,00:00:00.00,0,0.921571
2642,2020-03-27,00:00:00.00,0,0.980637
2643,2020-03-28,00:00:00.00,0,0.936422
2644,2020-03-29,00:00:00.00,15.0712,0.927461
2645,2020-03-30,00:00:00.00,14.5689,0.974365
2646,2020-03-31,00:00:00.00,0.20095,0.965994
2647,2020-04-01,00:00:00.00,1.2057,0.904352
2648,2020-04-02,00:00:00.00,0,0.846457
2649,2020-04-03,00:00:00.00,0,0.789369
2650,2020-04-04,00:00:00.00,0,0.735489
2651,2020-04-05,00:00:00.00,0,0.684235
2652,2020-04-06,00:00:00.00,0,0.636583
2653,2020-04-07,00:00:00.00,0,0.59335
2654,2020-04-08,00:00:00.00,4.82279,0.559533
2655,2020-04-09,00:00:00.00,8.64084,0.544822
2656,2020-04-10,00:00:00.00,0.803799,0.527648
2657,2020-04-11,00:00:00.00,0,0.495333
2658,2020-04-12,00:00:00.00,0,0.463596
2659,2020-04-13,00:00:00.00,5.82754,0.43394
2660,2020-04-14,00:00:00.00,0,0.395961
2661,2020-04-15,00:00:00.00,0,0.357601
2662,2020-04-16,00:00:00.00,0,0.331279
2663,2020-04-17,00:00:00.00,0,0.309042
2664,2020-04-18,00:00:00.00,0,0.288922
2665,2020-04-19,00:00:00.00,0,0.270239
2666,2020-04-20,00:00:00.00,2.4114,0.238088
2667,2020-04-21,00:00:00.00,1.30617,0.206617
2668,2020-04-22,00:00:00.00,1.00475,0.187624
2669,2020-04-23,00:00:00.00,0,0.173408
2670,2020-04-24,00:00:00.00,0,0.161581
2671,2020-04-25,00:00:00.00,0,0.149608
2672,2020-04-26,00:00:00.00,0,0.127429
2673,2020-04-27,00:00:00.00,0,0.102959
2674,2020-04-28,00:00:00.00,0.602849,0.0842559
2675,2020-04-29,00:00:00.00,0.20095,0.0684701
2676,2020-04-30,00:00:00.00,8.43989,0.075883
2677,2020-05-01,00:00:00.00,14.0665,0.130112
2678,2020-05-02,00:00:00.00,0,0.184411
2679,2020-05-03,00:00:00.00,1.6076,0.198678
2680,2020-05-04,00:00:00.00,0,0.193788
2681,2020-05-05,00:00:00.00,0,0.182402
2682,2020-05-06,00:00:00.00,0,0.170876
2683,2020-05-07,00:00:00.00,0,0.159972
2684,2020-05-08,00:00:00.00,0,0.149944
2685,2020-05-09,00:00:00.00,5.02374,0.15068
2686,2020-05-10,00:00:00.00,2.0095,0.155475
2687,2020-05-11,00:00:00.00,7.63609,0.186568
2688,2020-05-12,00:00:00.00,0,0.224889
2689,2020-05-13,00:00:00.00,0,0.228563
2690,2020-05-14,00:00:00.00,0,0.219959
2691,2020-05-15,00:00:00.00,3.61709,0.216666
2692,2020-05-16,00:00:00.00,3.51662,0.225399
2693,2020-05-17,00:00:00.00,0,0.220646
2694,2020-05-18,00:00:00.00,18.2864,0.279913
2695,2020-05-19,00:00:00.00,9.64558,0.394637
2696,2020-05-20,00:00:00.00,0,0.42216
2697,2020-05-21,00:00:00.00,0,0.380439
2698,2020-05-22,00:00:00.00,0,0.323033
2699,2020-05-23,00:00:00.00,0,0.247515
2700,2020-05-24,00:00:00.00,0,0.162139
2701,2020-05-25,00:00:00.00,0,0.0988327
2702,2020-05-26,00:00:00.00,0.20095,0.0655012
2703,2020-05-27,00:00:00.00,0,0.0450209
2704,2020-05-28,00:00:00.00,0,0.0308343
2705,2020-05-29,00:00:00.00,6.73181,0.0197662
2706,2020-05-30,00:00:00.00,9.14321,0.0110493
2707,2020-05-31,00:00:00.00,0,0.00845101
2708,2020-06-01,00:00:00.00,0,0.00742787
2709,2020-06-02,00:00:00.00,1.00475,0.0066231
2710,2020-06-03,00:00:00.00,4.01899,0.002061
2711,2020-06-04,00:00:00.00,0,-0.00240097
2712,2020-06-05,00:00:00.00,0,-0.0100951
2713,2020-06-06,00:00:00.00,0,-0.0180298
2714,2020-06-07,00:00:00.00,0,-0.0238519
2715,2020-06-08,00:00:00.00,0,-0.0238519
2716,2020-06-09,00:00:00.00,0,-0.0262026
2717,2020-06-10,00:00:00.00,11.4541,-0.0341373
2718,2020-06-11,00:00:00.00,19.0902,-0.0370196
2719,2020-06-12,00:00:00.00,0,-0.0326571
2720,2020-06-13,00:00:00.00,0,-0.0323294
2721,2020-06-14,00:00:00.00,0,-0.0320366
2722,2020-06-15,00:00:00.00,0,-0.0317751
2723,2020-06-16,00:00:00.00,0,-0.0315414
2724,2020-06-17,00:00:00.00,0,-0.0313326
2725,2020-06-18,00:00:00.00,0,-0.0360643
2726,2020-06-19,00:00:00.00,0,-0.0439991
2727,2020-06-20,00:00:00.00,22.5064,-0.0304207
2728,2020-06-21,00:00:00.00,2.71282,-0.0168422
2729,2020-06-22,00:00:00.00,0.401899,-0.024777
2730,2020-06-23,00:00:00.00,0.20095,-0.0327117
2731,2020-06-24,00:00:00.00,20.6978,-0.0355109
2732,2020-06-25,00:00:00.00,0.20095,-0.025787
2733,2020-06-26,00:00:00.00,0,-0.0225189
2734,2020-06-27,00:00:00.00,0.803799,-0.0283025
2735,2020-06-28,00:00:00.00,18.2864,-0.0260695
2736,2020-06-29,00:00:00.00,0,-0.0202361
2737,2020-06-30,00:00:00.00,0,-0.0281708
2738,2020-07-01,00:00:00.00,0,-0.0361055
2739,2020-07-02,00:00:00.00,0,-0.04457
2740,2020-07-03,00:00:00.00,0,-0.0530663
2741,2020-07-04,00:00:00.00,0,-0.0615626
2742,2020-07-05,00:00:00.00,0,-0.0700589
2743,2020-07-06,00:00:00.00,0,-0.0785552
2744,2020-07-07,00:00:00.00,0,-0.0870515
2745,2020-07-08,00:00:00.00,0,-0.0955478
2746,2020-07-09,00:00:00.00,0,-0.104044
2747,2020-07-10,00:00:00.00,0,-0.11254
2748,2020-07-11,00:00:00.00,7.63609,-0.121037
2749,2020-07-12,00:00:00.00,9.44464,-0.128439
2750,2020-07-13,00:00:00.00,0,-0.132124
2751,2020-07-14,00:00:00.00,0,-0.134217
2752,2020-07-15,00:00:00.00,0,-0.138433
2753,2020-07-16,00:00:00.00,0,-0.145835
2754,2020-07-17,00:00:00.00,3.41614,-0.152707
2755,2020-07-18,00:00:00.00,0,-0.16064
2756,2020-07-19,00:00:00.00,0,-0.169136
2757,2020-07-20,00:00:00.00,13.0617,-0.177633
2758,2020-07-21,00:00:00.00,0,-0.186097
2759,2020-07-22,00:00:00.00,0.401899,-0.187658
2760,2020-07-23,00:00:00.00,8.74131,-0.191875
2761,2020-07-24,00:00:00.00,0,-0.198746
2762,2020-07-25,00:00:00.00,0,-0.2019
2763,2020-07-26,00:00:00.00,0,-0.203992
2764,2020-07-27,00:00:00.00,0,-0.212489
2765,2020-07-28,00:00:00.00,0.401899,-0.220985
2766,2020-07-29,00:00:00.00,0.803799,-0.228387
2767,2020-07-30,00:00:00.00,0,-0.236321
2768,2020-07-31,00:00:00.00,0,-0.241599
2769,2020-08-01,00:00:00.00,0,-0.24794
2770,2020-08-02,00:00:00.00,24.9178,-0.255146
2771,2020-08-03,00:00:00.00,23.3102,-0.257085
2772,2020-08-04,00:00:00.00,13.0617,-0.254904
2773,2020-08-05,00:00:00.00,13.0617,-0.249514
2774,2020-08-06,00:00:00.00,0,-0.23911
2775,2020-08-07,00:00:00.00,0,-0.236395
2776,2020-08-08,00:00:00.00,0,-0.237797
2777,2020-08-09,00:00:00.00,0,-0.242748
2778,2020-08-10,00:00:00.00,0,-0.250009
2779,2020-08-11,00:00:00.00,0,-0.257269
2780,2020-08-12,00:00:00.00,0,-0.264529
2781,2020-08-13,00:00:00.00,0,-0.269026
2782,2020-08-14,00:00:00.00,0,-0.274885
2783,2020-08-15,00:00:00.00,0,-0.282145
2784,2020-08-16,00:00:00.00,0,-0.28755
2785,2020-08-17,00:00:00.00,2.0095,-0.289779
2786,2020-08-18,00:00:00.00,3.81804,-0.294277
2787,2020-08-19,00:00:00.00,0,-0.294277
2788,2020-08-20,00:00:00.00,0,-0.294277
2789,2020-08-21,00:00:00.00,0,-0.294277
2790,2020-08-22,00:00:00.00,0,-0.300589
2791,2020-08-23,00:00:00.00,0,-0.307849
2792,2020-08-24,00:00:00.00,0,-0.315109
2793,2020-08-25,00:00:00.00,0,-0.322369
2794,2020-08-26,00:00:00.00,0,-0.329629
2795,2020-08-27,00:00:00.00,20.2959,-0.329623
2796,2020-08-28,00:00:00.00,0,-0.334114
2797,2020-08-29,00:00:00.00,2.21045,-0.336343
2798,2020-08-30,00:00:00.00,1.00475,-0.338118
2799,2020-08-31,00:00:00.00,0,-0.338118
2800,2020-09-01,00:00:00.00,0,-0.340347
2801,2020-09-02,00:00:00.00,19.4921,-0.345253
2802,2020-09-03,00:00:00.00,6.32992,-0.350159
2803,2020-09-04,00:00:00.00,4.62184,-0.35512
2804,2020-09-05,00:00:00.00,1.6076,-0.356056
2805,2020-09-06,00:00:00.00,0,-0.356056
2806,2020-09-07,00:00:00.00,12.057,-0.356042
2807,2020-09-08,00:00:00.00,0.602849,-0.358205
2808,2020-09-09,00:00:00.00,5.22469,-0.358205
2809,2020-09-10,00:00:00.00,0.401899,-0.358205
2810,2020-09-11,00:00:00.00,0,-0.359761
2811,2020-09-12,00:00:00.00,0,-0.359761
2812,2020-09-13,00:00:00.00,5.52612,-0.359767
2813,2020-09-14,00:00:00.00,2.0095,-0.361944
2814,2020-09-15,00:00:00.00,0,-0.361944
2815,2020-09-16,00:00:00.00,0,-0.361944
2816,2020-09-17,00:00:00.00,0,-0.361944
2817,2020-09-18,00:00:00.00,0,-0.361944
2818,2020-09-19,00:00:00.00,0,-0.361944
2819,2020-09-20,00:00:00.00,0,-0.361944
2820,2020-09-21,00:00:00.00,0,-0.361944
2821,2020-09-22,00:00:00.00,0,-0.361944
2822,2020-09-23,00:00:00.00,0,-0.361944
2823,2020-09-24,00:00:00.00,0,-0.363191
2824,2020-09-25,00:00:00.00,0,-0.367848
2825,2020-09-26,00:00:00.00,0,-0.371885
2826,2020-09-27,00:00:00.00,0,-0.376232
2827,2020-09-28,00:00:00.00,0,-0.381194
2828,2020-09-29,00:00:00.00,26.9273,-0.314732
2829,2020-09-30,00:00:00.00,0,-0.179495
2830,2020-10-01,00:00:00.00,6.22944,-0.0586681
2831,2020-10-02,00:00:00.00,2.21045,0.0273564
2832,2020-10-03,00:00:00.00,0,0.070331
2833,2020-10-04,00:00:00.00,0,0.0881508
2834,2020-10-05,00:00:00.00,7.23419,0.0954471
2835,2020-10-06,00:00:00.00,0,0.0910917
2836,2020-10-07,00:00:00.00,4.21994,0.0708538
2837,2020-10-08,00:00:00.00,2.61235,0.0489031
2838,2020-10-09,00:00:00.00,1.40665,0.0360591
2839,2020-10-10,00:00:00.00,0,0.0256346
2840,2020-10-11,00:00:00.00,0,0.0170561
2841,2020-10-12,00:00:00.00,0,0.0127752
2842,2020-10-13,00:00:00.00,13.0617,0.0459305
2843,2020-10-14,00:00:00.00,0,0.0844839
2844,2020-10-15,00:00:00.00,1.50712,0.0842211
2845,2020-10-16,00:00:00.00,9.04274,0.0954187
2846,2020-10-17,00:00:00.00,0,0.116428
2847,2020-10-18,00:00:00.00,1.00475,0.121799
2848,2020-10-19,00:00:00.00,6.02849,0.131753
2849,2020-10-20,00:00:00.00,6.22944,0.159665
2850,2020-10-21,00:00:00.00,10.4494,0.217884
2851,2020-10-22,00:00:00.00,3.51662,0.270403
2852,2020-10-23,00:00:00.00,0.602849,0.279944
2853,2020-10-24,00:00:00.00,1.40665,0.256698
2854,2020-10-25,00:00:00.00,0,0.227844
2855,2020-10-26,00:00:00.00,0.803799,0.208161
2856,2020-10-27,00:00:00.00,0,0.19237
2857,2020-10-28,00:00:00.00,4.82279,0.195189
2858,2020-10-29,00:00:00.00,0,0.204468
2859,2020-10-30,00:00:00.00,0,0.198987
2860,2020-10-31,00:00:00.00,0,0.188393
2861,2020-11-01,00:00:00.00,2.51187,0.177043
2862,2020-11-02,00:00:00.00,8.43989,0.176087
2863,2020-11-03,00:00:00.00,0,0.178514
2864,2020-11-04,00:00:00.00,0,0.190745
2865,2020-11-05,00:00:00.00,0,0.207426
2866,2020-11-06,00:00:00.00,0,0.202333
2867,2020-11-07,00:00:00.00,0,0.183525
2868,2020-11-08,00:00:00.00,0,0.160478
2869,2020-11-09,00:00:00.00,0,0.136545
2870,2020-11-10,00:00:00.00,0,0.112609
2871,2020-11-11,00:00:00.00,4.42089,0.104278
2872,2020-11-12,00:00:00.00,0,0.103266
2873,2020-11-13,00:00:00.00,0,0.0902622
2874,2020-11-14,00:00:00.00,0,0.0734463
2875,2020-11-15,00:00:00.00,5.82754,0.0792145
2876,2020-11-16,00:00:00.00,18.6883,0.178571
2877,2020-11-17,00:00:00.00,2.0095,0.288885
2878,2020-11-18,00:00:00.00,0,0.312492
2879,2020-11-19,00:00:00.00,0,0.303467
2880,2020-11-20,00:00:00.00,0,0.282423
2881,2020-11-21,00:00:00.00,0,0.255605
2882,2020-11-22,00:00:00.00,0,0.230133
2883,2020-11-23,00:00:00.00,17.0807,0.20993
2884,2020-11-24,00:00:00.00,0,0.193904
2885,2020-11-25,00:00:00.00,1.6076,0.179794
2886,2020-11-26,00:00:00.00,12.057,0.22543
2887,2020-11-27,00:00:00.00,0,0.336056
2888,2020-11-28,00:00:00.00,2.0095,0.410376
2889,2020-11-29,00:00:00.00,0,0.417073
2890,2020-11-30,00:00:00.00,0,0.393163
2891,2020-12-01,00:00:00.00,11.2532,0.405823
2892,2020-12-02,00:00:00.00,2.0095,0.425521
2893,2020-12-03,00:00:00.00,0,0.404173
2894,2020-12-04,00:00:00.00,5.02374,0.375815
2895,2020-12-05,00:00:00.00,3.01425,0.347443
2896,2020-12-06,00:00:00.00,0,0.320443
2897,2020-12-07,00:00:00.00,0,0.296408
2898,2020-12-08,00:00:00.00,0,0.275024
2899,2020-12-09,00:00:00.00,3.01425,0.255475
2900,2020-12-10,00:00:00.00,0,0.236649
2901,2020-12-11,00:00:00.00,0,0.232529
2902,2020-12-12,00:00:00.00,0.602849,0.270017
2903,2020-12-13,00:00:00.00,10.0475,0.346213
2904,2020-12-14,00:00:00.00,0,0.389411
2905,2020-12-15,00:00:00.00,3.01425,0.376975
2906,2020-12-16,00:00:00.00,0,0.353517
2907,2020-12-17,00:00:00.00,1.00475,0.329482
2908,2020-12-18,00:00:00.00,0,0.30657
2909,2020-12-19,00:00:00.00,0,0.285176
2910,2020-12-20,00:00:00.00,5.02374,0.265179
2911,2020-12-21,00:00:00.00,0,0.245157
2912,2020-12-22,00:00:00.00,1.00475,0.22506
2913,2020-12-23,00:00:00.00,0,0.206302
2914,2020-12-24,00:00:00.00,2.61235,0.22083
2915,2020-12-25,00:00:00.00,10.4494,0.293143
2916,2020-12-26,00:00:00.00,7.03324,0.345338
2917,2020-12-27,00:00:00.00,9.04274,0.340514
2918,2020-12-28,00:00:00.00,17.0807,0.32082
2919,2020-12-29,00:00:00.00,0,0.29835
2920,2020-12-30,00:00:00.00,5.42564,0.277036
2921,2020-12-31,00:00:00.00,8.23894,0.257114
2922,2021-01-01,00:00:00.00,0,0.237829
2923,2021-01-02,00:00:00.00,9.04274,0.219188
2924,2021-01-03,00:00:00.00,0,0.20176
2925,2021-01-04,00:00:00.00,7.03324,0.185254
2926,2021-01-05,00:00:00.00,0,0.169516
2927,2021-01-06,00:00:00.00,0,0.154972
2928,2021-01-07,00:00:00.00,0,0.141387
2929,2021-01-08,00:00:00.00,0,0.128377
2930,2021-01-09,00:00:00.00,0,0.116763
2931,2021-01-10,00:00:00.00,0,0.106232
2932,2021-01-11,00:00:00.00,0,0.0960291
2933,2021-01-12,00:00:00.00,0,0.0859307
2934,2021-01-13,00:00:00.00,0,0.0759885
2935,2021-01-14,00:00:00.00,0,0.0666451
2936,2021-01-15,00:00:00.00,0,0.0581442
2937,2021-01-16,00:00:00.00,1.00475,0.0613143
2938,2021-01-17,00:00:00.00,0.20095,0.0704369
2939,2021-01-18,00:00:00.00,1.00475,0.0714344
2940,2021-01-19,00:00:00.00,2.0095,0.068146
2941,2021-01-20,00:00:00.00,1.00475,0.0627659
2942,2021-01-21,00:00:00.00,0,0.0570851
2943,2021-01-22,00:00:00.00,3.01425,0.0516008
2944,2021-01-23,00:00:00.00,1.00475,0.0455748
2945,2021-01-24,00:00:00.00,0,0.0397077
2946,2021-01-25,00:00:00.00,0,0.0347195
2947,2021-01-26,00:00:00.00,0,0.0296124
2948,2021-01-27,00:00:00.00,10.0475,0.0237448
2949,2021-01-28,00:00:00.00,0,0.0180295
2950,2021-01-29,00:00:00.00,0,0.0135043
2951,2021-01-30,00:00:00.00,0.401899,0.0101149
2952,2021-01-31,00:00:00.00,0,0.0075762
2953,2021-02-01,00:00:00.00,0,0.00567467
2954,2021-02-02,00:00:00.00,0,0.00420318
2955,2021-02-03,00:00:00.00,0,0.00302703
2956,2021-02-04,00:00:00.00,0,0.00207211
2957,2021-02-05,00:00:00.00,7.03324,0.00149002
2958,2021-02-06,00:00:00.00,3.01425,0.00105402
2959,2021-02-07,00:00:00.00,4.01899,0.000789478
2960,2021-02-08,00:00:00.00,0.20095,0.000591329
2961,2021-02-09,00:00:00.00,0.602849,0.000442913
2962,2021-02-10,00:00:00.00,0,0.000331747
2963,2021-02-11,00:00:00.00,0,0.000248483
2964,2021-02-12,00:00:00.00,1.00475,0.000186117
2965,2021-02-13,00:00:00.00,0,0.000139404
2966,2021-02-14,00:00:00.00,5.02374,0.000104415
2967,2021-02-15,00:00:00.00,2.0095,7.82085e-05
2968,2021-02-16,00:00:00.00,13.0617,5.85791e-05
2969,2021-02-17,00:00:00.00,2.0095,4.38765e-05
2970,2021-02-18,00:00:00.00,0,3.28641e-05
2971,2021-02-19,00:00:00.00,6.02849,2.46156e-05
2972,2021-02-20,00:00:00.00,3.01425,-0.000182685
2973,2021-02-21,00:00:00.00,0,-0.000336746
2974,2021-02-22,00:00:00.00,8.03799,-0.000336746
2975,2021-02-23,00:00:00.00,2.0095,-0.000336746
2976,2021-02-24,00:00:00.00,1.00475,-0.000606106
2977,2021-02-25,00:00:00.00,0,0.0174827
2978,2021-02-26,00:00:00.00,1.00475,0.0460237
2979,2021-02-27,00:00:00.00,4.01899,0.0604877
2980,2021-02-28,00:00:00.00,0,0.0649213
2981,2021-03-01,00:00:00.00,0,0.0631454
2982,2021-03-02,00:00:00.00,3.01425,0.0577381
2983,2021-03-03,00:00:00.00,0,0.0521878
2984,2021-03-04,00:00:00.00,0,0.0477723
2985,2021-03-05,00:00:00.00,0,0.0437431
2986,2021-03-06,00:00:00.00,1.00475,0.039877
2987,2021-03-07,00:00:00.00,0,0.0362233
2988,2021-03-08,00:00:00.00,0,0.0328095
2989,2021-03-09,00:00:00.00,0,0.0296476
2990,2021-03-10,00:00:00.00,0,0.0255666
2991,2021-03-11,00:00:00.00,0,0.182406
2992,2021-03-12,00:00:00.00,0.20095,0.616771
2993,2021-03-13,00:00:00.00,0,0.884151
2994,2021-03-14,00:00:00.00,0,0.845404
2995,2021-03-15,00:00:00.00,0,0.785146
2996,2021-03-16,00:00:00.00,0,0.729072
2997,2021-03-17,00:00:00.00,0,0.677396
2998,2021-03-18,00:00:00.00,0,0.684315
2999,2021-03-19,00:00:00.00,0,0.736517
3000,2021-03-20,00:00:00.00,0,0.731254
3001,2021-03-21,00:00:00.00,0,0.72995
3002,2021-03-22,00:00:00.00,0,0.738151
3003,2021-03-23,00:00:00.00,0,0.699689
3004,2021-03-24,00:00:00.00,0,0.658794
3005,2021-03-25,00:00:00.00,0,0.624323
3006,2021-03-26,00:00:00.00,26.5254,0.704527
3007,2021-03-27,00:00:00.00,3.61709,0.782739
3008,2021-03-28,00:00:00.00,1.2057,0.736545
3009,2021-03-29,00:00:00.00,1.00475,0.680444
3010,2021-03-30,00:00:00.00,0,0.625517
3011,2021-03-31,00:00:00.00,0.20095,0.5735
3012,2021-04-01,00:00:00.00,0,0.525115
3013,2021-04-02,00:00:00.00,0,0.484262
3014,2021-04-03,00:00:00.00,0,0.45026
3015,2021-04-04,00:00:00.00,0,0.419386
3016,2021-04-05,00:00:00.00,0,0.381642
3017,2021-04-06,00:00:00.00,0.20095,0.335483
3018,2021-04-07,00:00:00.00,0,0.284622
3019,2021-04-08,00:00:00.00,0,0.231181
3020,2021-04-09,00:00:00.00,0.401899,0.177125
3021,2021-04-10,00:00:00.00,0,0.127108
3022,2021-04-11,00:00:00.00,4.42089,0.0899992
3023,2021-04-12,00:00:00.00,31.0467,0.192314
3024,2021-04-13,00:00:00.00,4.01899,0.326481
3025,2021-04-14,00:00:00.00,0,0.327608
3026,2021-04-15,00:00:00.00,0,0.286584
3027,2021-04-16,00:00:00.00,0.20095,0.248107
3028,2021-04-17,00:00:00.00,0,0.221521
3029,2021-04-18,00:00:00.00,0,0.188538
3030,2021-04-19,00:00:00.00,0,0.142839
3031,2021-04-20,00:00:00.00,4.42089,0.0981465
3032,2021-04-21,00:00:00.00,1.00475,0.0693789
3033,2021-04-22,00:00:00.00,0,0.0524783
3034,2021-04-23,00:00:00.00,0,0.0417368
3035,2021-04-24,00:00:00.00,0,0.0330959
3036,2021-04-25,00:00:00.00,1.2057,0.0246863
3037,2021-04-26,00:00:00.00,0,0.0191307
3038,2021-04-27,00:00:00.00,0,0.0160675
3039,2021-04-28,00:00:00.00,0.602849,0.0114084
3040,2021-04-29,00:00:00.00,1.2057,0.00768228
3041,2021-04-30,00:00:00.00,6.02849,0.00466339
3042,2021-05-01,00:00:00.00,0,0.00381897
3043,2021-05-02,00:00:00.00,1.00475,0.00400096
3044,2021-05-03,00:00:00.00,0,0.00409737
3045,2021-05-04,00:00:00.00,7.23419,0.0114778
3046,2021-05-05,00:00:00.00,2.4114,0.0242034
3047,2021-05-06,00:00:00.00,0.20095,0.0321637
3048,2021-05-07,00:00:00.00,0,0.0367191
3049,2021-05-08,00:00:00.00,0,0.0388708
3050,2021-05-09,00:00:00.00,0,0.0393535
3051,2021-05-10,00:00:00.00,0,0.0387035
3052,2021-05-11,00:00:00.00,0,0.0373102
3053,2021-05-12,00:00:00.00,0.20095,0.0354539
3054,2021-05-13,00:00:00.00,0,0.0333348
3055,2021-05-14,00:00:00.00,0,0.0310942
3056,2021-05-15,00:00:00.00,0,0.0258999
3057,2021-05-16,00:00:00.00,0,0.0180958
3058,2021-05-17,00:00:00.00,0,0.0104098
3059,2021-05-18,00:00:00.00,0,0.00338487
3060,2021-05-19,00:00:00.00,0,-0.00304182
3061,2021-05-20,00:00:00.00,0,-0.00898276
3062,2021-05-21,00:00:00.00,0,-0.0149237
3063,2021-05-22,00:00:00.00,0,-0.0208647
3064,2021-05-23,00:00:00.00,0,-0.0268056
3065,2021-05-24,00:00:00.00,0,-0.0327465
3066,2021-05-25,00:00:00.00,0,-0.0386875
3067,2021-05-26,00:00:00.00,0.602849,-0.0446284
3068,2021-05-27,00:00:00.00,4.01899,-0.0505694
3069,2021-05-28,00:00:00.00,1.2057,-0.0505694
3070,2021-05-29,00:00:00.00,8.43989,-0.0505694
3071,2021-05-30,00:00:00.00,0,-0.0505694
3072,2021-05-31,00:00:00.00,0,-0.0505976
3073,2021-06-01,00:00:00.00,0,-0.0547102
3074,2021-06-02,00:00:00.00,0,-0.0555731
3075,2021-06-03,00:00:00.00,9.64558,-0.0569319
3076,2021-06-04,00:00:00.00,0,-0.0617622
3077,2021-06-05,00:00:00.00,0,-0.0696969
3078,2021-06-06,00:00:00.00,0,-0.0776317
3079,2021-06-07,00:00:00.00,0,-0.0855664
3080,2021-06-08,00:00:00.00,26.7263,-0.08324
3081,2021-06-09,00:00:00.00,3.81804,-0.0809137
3082,2021-06-10,00:00:00.00,0,-0.0888484
3083,2021-06-11,00:00:00.00,0,-0.0967831
3084,2021-06-12,00:00:00.00,0,-0.104718
3085,2021-06-13,00:00:00.00,0,-0.11054
3086,2021-06-14,00:00:00.00,3.61709,-0.118475
3087,2021-06-15,00:00:00.00,2.0095,-0.122313
3088,2021-06-16,00:00:00.00,0,-0.12268
3089,2021-06-17,00:00:00.00,0,-0.12268
3090,2021-06-18,00:00:00.00,0.602849,-0.123047
3091,2021-06-19,00:00:00.00,4.01899,-0.124406
3092,2021-06-20,00:00:00.00,0,-0.132341
3093,2021-06-21,00:00:00.00,5.82754,-0.139155
3094,2021-06-22,00:00:00.00,0.20095,-0.147089
3095,2021-06-23,00:00:00.00,0,-0.147089
3096,2021-06-24,00:00:00.00,0,-0.147089
3097,2021-06-25,00:00:00.00,0,-0.15192
3098,2021-06-26,00:00:00.00,44.4099,-0.0960972
3099,2021-06-27,00:00:00.00,0.803799,-0.035614
3100,2021-06-28,00:00:00.00,1.00475,-0.0388395
3101,2021-06-29,00:00:00.00,0.20095,-0.0467259
3102,2021-06-30,00:00:00.00,2.4114,-0.0546606
3103,2021-07-01,00:00:00.00,0.602849,-0.0625954
3104,2021-07-02,00:00:00.00,1.00475,-0.0657496
3105,2021-07-03,00:00:00.00,0,-0.0657496
3106,2021-07-04,00:00:00.00,0,-0.0657496
3107,2021-07-05,00:00:00.00,0,-0.0678418
3108,2021-07-06,00:00:00.00,0,-0.0763063
3109,2021-07-07,00:00:00.00,10.8513,-0.0848026
3110,2021-07-08,00:00:00.00,4.21994,-0.0884878
3111,2021-07-09,00:00:00.00,5.82754,-0.0884878
3112,2021-07-10,00:00:00.00,0.401899,-0.0884878
3113,2021-07-11,00:00:00.00,0,-0.0884878
3114,2021-07-12,00:00:00.00,0,-0.0884878
3115,2021-07-13,00:00:00.00,0,-0.0916421
3116,2021-07-14,00:00:00.00,6.32992,-0.100107
3117,2021-07-15,00:00:00.00,0,-0.10804
3118,2021-07-16,00:00:00.00,3.21519,-0.115973
3119,2021-07-17,00:00:00.00,0.20095,-0.117535
3120,2021-07-18,00:00:00.00,0,-0.118565
3121,2021-07-19,00:00:00.00,0,-0.126498
3122,2021-07-20,00:00:00.00,0,-0.133901
3123,2021-07-21,00:00:00.00,12.4589,-0.141303
3124,2021-07-22,00:00:00.00,0,-0.141303
3125,2021-07-23,00:00:00.00,0,-0.141802
3126,2021-07-24,00:00:00.00,0,-0.142301
3127,2021-07-25,00:00:00.00,23.3102,-0.133726
